 Time  pos_drone.x  pos_drone.y  pos_drone.z  vel_drone.x  vel_drone.y  vel_drone.z  yaw_laser 
1.24009  0  0  0  0  0  0  0  
1.2601  0  0  0  0  0  0  0  
1.2801  0  0  0  0  0  0  0  
1.30011  0  0  0  0  0  0  0  
1.32009  0  0  0  0  0  0  0  
1.34013  0  0  0  0  0  0  0  
1.3601  0  0  0  0  0  0  0  
1.3801  0  0  0  0  0  0  0  
1.40009  0  0  0  0  0  0  0  
1.42011  0  0  0  0  0  0  0  
1.4401  0  0  0  0  0  0  0  
1.4601  0  0  0  0  0  0  0  
1.48009  0  0  0  0  0  0  0  
1.5001  0  0  0  0  0  0  0  
1.5201  0  0  0  0  0  0  0  
1.5401  0  0  0  0  0  0  0  
1.56007  0  0  0  0  0  0  0  
1.5801  0  0  0  0  0  0  0  
1.60011  0  0  0  0  0  0  0  
1.62011  0  0  0  0  0  0  0  
1.64009  0  0  0  0  0  0  0  
1.6601  0  0  0  0  0  0  0  
1.68009  0  0  0  0  0  0  0  
1.70013  0  0  0  0  0  0  0  
1.7201  0  0  0  0  0  0  0  
1.74011  0  0  0  0  0  0  0  
1.76012  0  0  0  0  0  0  0  
1.78009  0  0  0  0  0  0  0  
1.80009  0  0  0  0  0  0  0  
1.82008  0  0  0  0  0  0  0  
1.8401  0  0  0  0  0  0  0  
1.8601  0  0  0  0  0  0  0  
1.88014  0  0  0  0  0  0  0  
1.9001  0  0  0  0  0  0  0  
1.92009  0  0  0  0  0  0  0  
1.9401  0  0  0  0  0  0  0  
1.9601  0  0  0  0  0  0  0  
1.98008  0  0  0  0  0  0  0  
2.0001  0  0  0  0  0  0  0  
2.02019  0  0  0  0  0  0  0  
2.04009  0  0  0  0  0  0  0  
2.06009  0  0  0  0  0  0  0  
2.08011  0  0  0  0  0  0  0  
2.10009  0  0  0  0  0  0  0  
2.12015  0  0  0  0  0  0  0  
2.14011  0  0  0  0  0  0  0  
2.16012  0  0  0  0  0  0  0  
2.18009  0  0  0  0  0  0  0  
2.20012  0  0  0  0  0  0  0  
2.22009  0  0  0  0  0  0  0  
2.24011  0  0  0  0  0  0  0  
2.26009  0  0  0  0  0  0  0  
2.2801  0  0  0  0  0  0  0  
2.30016  0  0  0  0  0  0  0  
2.32009  0  0  0  0  0  0  0  
2.34012  0  0  0  0  0  0  0  
2.36009  0  0  0  0  0  0  0  
2.38009  0  0  0  0  0  0  0  
2.40009  0  0  0  0  0  0  0  
2.42009  0  0  0  0  0  0  0  
2.44009  0  0  0  0  0  0  0  
2.46012  0  0  0  0  0  0  0  
2.4801  0  0  0  0  0  0  0  
2.50011  0  0  0  0  0  0  0  
2.52011  0  0  0  0  0  0  0  
2.54013  0  0  0  0  0  0  0  
2.56011  0  0  0  0  0  0  0  
2.58011  0  0  0  0  0  0  0  
2.60012  0  0  0  0  0  0  0  
2.62013  0  0  0  0  0  0  0  
2.6401  0  0  0  0  0  0  0  
2.6601  0  0  0  0  0  0  0  
2.6801  0  0  0  0  0  0  0  
2.70011  0  0  0  0  0  0  0  
2.72011  0  0  0  0  0  0  0  
2.7401  0  0  0  0  0  0  0  
2.7601  0  0  0  0  0  0  0  
2.78009  0  0  0  0  0  0  0  
2.80013  0  0  0  0  0  0  0  
2.82009  0  0  0  0  0  0  0  
2.84009  0  0  0  0  0  0  0  
2.86011  0  0  0  0  0  0  0  
2.88009  0  0  0  0  0  0  0  
2.90011  0  0  0  0  0  0  0  
2.92011  0  0  0  0  0  0  0  
2.9401  0  0  0  0  0  0  0  
2.96011  0  0  0  0  0  0  0  
2.98009  0  0  0  0  0  0  0  
3.0001  0  0  0  0  0  0  0  
3.02011  0  0  0  0  0  0  0  
3.04012  0  0  0  0  0  0  0  
3.06011  0  0  0  0  0  0  0  
3.08014  0  0  0  0  0  0  0  
3.10009  0  0  0  0  0  0  0  
3.12009  0  0  0  0  0  0  0  
3.14009  0  0  0  0  0  0  0  
3.16022  0  0  0  0  0  0  0  
3.18011  0  0  0  0  0  0  0  
3.2001  0  0  0  0  0  0  0  
3.2201  0  0  0  0  0  0  0  
3.24009  0  0  0  0  0  0  0  
3.26027  0  0  0  0  0  0  0  
3.28012  0  0  0  0  0  0  0  
3.30009  0  0  0  0  0  0  0  
3.3201  0  0  0  0  0  0  0  
3.3401  0  0  0  0  0  0  0  
3.36043  0  0  0  0  0  0  0  
3.3801  0  0  0  0  0  0  0  
3.40011  0  0  0  0  0  0  0  
3.42012  0  0  0  0  0  0  0  
3.4401  0  0  0  0  0  0  0  
3.46011  0  0  0  0  0  0  0  
3.4801  0  0  0  0  0  0  0  
3.50012  0  0  0  0  0  0  0  
3.5201  0  0  0  0  0  0  0  
3.54009  0  0  0  0  0  0  0  
3.56009  0  0  0  0  0  0  0  
3.58011  0  0  0  0  0  0  0  
3.60009  0  0  0  0  0  0  0  
3.62009  0  0  0  0  0  0  0  
3.6401  0  0  0  0  0  0  0  
3.66009  0  0  0  0  0  0  0  
3.68013  0  0  0  0  0  0  0  
3.7001  0  0  0  0  0  0  0  
3.72011  0  0  0  0  0  0  0  
3.7401  0  0  0  0  0  0  0  
3.7601  0  0  0  0  0  0  0  
3.78009  0  0  0  0  0  0  0  
3.80009  0  0  0  0  0  0  0  
3.82009  0  0  0  0  0  0  0  
3.84009  0  0  0  0  0  0  0  
3.86011  0  0  0  0  0  0  0  
3.88009  0  0  0  0  0  0  0  
3.90011  0  0  0  0  0  0  0  
3.92009  0  0  0  0  0  0  0  
3.94013  0  0  0  0  0  0  0  
3.96011  0  0  0  0  0  0  0  
3.98009  0  0  0  0  0  0  0  
4.0001  0  0  0  0  0  0  0  
4.02012  0  0  0  0  0  0  0  
4.0401  0  0  0  0  0  0  0  
4.0601  0  0  0  0  0  0  0  
4.08009  0  0  0  0  0  0  0  
4.10009  0  0  0  0  0  0  0  
4.12009  0  0  0  0  0  0  0  
4.14009  0  0  0  0  0  0  0  
4.16011  0  0  0  0  0  0  0  
4.18011  0  0  0  0  0  0  0  
4.2001  0  0  0  0  0  0  0  
4.22013  0  0  0  0  0  0  0  
4.2401  0  0  0  0  0  0  0  
4.26009  0  0  0  0  0  0  0  
4.2801  0  0  0  0  0  0  0  
4.30009  0  0  0  0  0  0  0  
4.32008  0  0  0  0  0  0  0  
4.34008  0  0  0  0  0  0  0  
4.36006  0  0  0  0  0  0  0  
4.38012  0  0  0  0  0  0  0  
4.40009  0  0  0  0  0  0  0  
4.42012  0  0  0  0  0  0  0  
4.44012  0  0  0  0  0  0  0  
4.46011  0  0  0  0  0  0  0  
4.48014  0  0  0  0  0  0  0  
4.50012  0  0  0  0  0  0  0  
4.5201  0  0  0  0  0  0  0  
4.5401  0  0  0  0  0  0  0  
4.5601  0  0  0  0  0  0  0  
4.58009  0  0  0  0  0  0  0  
4.6001  0  0  0  0  0  0  0  
4.62011  0  0  0  0  0  0  0  
4.6401  0  0  0  0  0  0  0  
4.6601  0  0  0  0  0  0  0  
4.6801  0  0  0  0  0  0  0  
4.70009  0  0  0  0  0  0  0  
4.7201  0  0  0  0  0  0  0  
4.74011  0  0  0  0  0  0  0  
4.7601  0  0  0  0  0  0  0  
4.7801  0  0  0  0  0  0  0  
4.80012  0  0  0  0  0  0  0  
4.8201  0  0  0  0  0  0  0  
4.84009  0  0  0  0  0  0  0  
4.8601  0  0  0  0  0  0  0  
4.88014  0  0  0  0  0  0  0  
4.90009  0  0  0  0  0  0  0  
4.92011  0  0  0  0  0  0  0  
4.9401  0  0  0  0  0  0  0  
4.96009  0  0  0  0  0  0  0  
4.98011  0  0  0  0  0  0  0  
5.00012  0  0  0  0  0  0  0  
5.02009  0  0  0  0  0  0  0  
5.04009  0  0  0  0  0  0  0  
5.06011  0  0  0  0  0  0  0  
5.0801  0  0  0  0  0  0  0  
5.10013  0  0  0  0  0  0  0  
5.12012  0  0  0  0  0  0  0  
5.1401  0  0  0  0  0  0  0  
5.16011  0  0  0  0  0  0  0  
5.1801  0  0  0  0  0  0  0  
5.2001  0  0  0  0  0  0  0  
5.22013  0  0  0  0  0  0  0  
5.24009  0  0  0  0  0  0  0  
5.26011  0  0  0  0  0  0  0  
5.28009  0  0  0  0  0  0  0  
5.30009  0  0  0  0  0  0  0  
5.32009  0  0  0  0  0  0  0  
5.34008  0  0  0  0  0  0  0  
5.36009  0  0  0  0  0  0  0  
5.38011  0  0  0  0  0  0  0  
5.40011  0  0  0  0  0  0  0  
5.42009  0  0  0  0  0  0  0  
5.4401  0  0  0  0  0  0  0  
5.4601  0  0  0  0  0  0  0  
5.48009  0  0  0  0  0  0  0  
5.50011  0  0  0  0  0  0  0  
5.52009  0  0  0  0  0  0  0  
5.5401  0  0  0  0  0  0  0  
5.56009  0  0  0  0  0  0  0  
5.5801  0  0  0  0  0  0  0  
5.60008  0  0  0  0  0  0  0  
5.62008  0  0  0  0  0  0  0  
5.64013  0  0  0  0  0  0  0  
5.66012  0  0  0  0  0  0  0  
5.6801  0  0  0  0  0  0  0  
5.7001  0  0  0  0  0  0  0  
5.72011  0  0  0  0  0  0  0  
5.74009  0  0  0  0  0  0  0  
5.76009  0  0  0  0  0  0  0  
5.78008  0  0  0  0  0  0  0  
5.8001  0  0  0  0  0  0  0  
5.82012  0  0  0  0  0  0  0  
5.8401  0  0  0  0  0  0  0  
5.86013  0  0  0  0  0  0  0  
5.8801  0  0  0  0  0  0  0  
5.9001  0  0  0  0  0  0  0  
5.9201  0  0  0  0  0  0  0  
5.94009  0  0  0  0  0  0  0  
5.96011  0  0  0  0  0  0  0  
5.98013  0  0  0  0  0  0  0  
6.0001  0  0  0  0  0  0  0  
6.02011  0  0  0  0  0  0  0  
6.04012  0  0  0  0  0  0  0  
6.06011  0  0  0  0  0  0  0  
6.08007  0  0  0  0  0  0  0  
6.10019  0  0  0  0  0  0  0  
6.1201  0  0  0  0  0  0  0  
6.1401  0  0  0  0  0  0  0  
6.16009  0  0  0  0  0  0  0  
6.18009  0  0  0  0  0  0  0  
6.20009  0  0  0  0  0  0  0  
6.22009  0  0  0  0  0  0  0  
6.24011  0  0  0  0  0  0  0  
6.26009  0  0  0  0  0  0  0  
6.28009  0  0  0  0  0  0  0  
6.3001  0  0  0  0  0  0  0  
6.3201  0  0  0  0  0  0  0  
6.3401  0  0  0  0  0  0  0  
6.36011  0  0  0  0  0  0  0  
6.38012  0  0  0  0  0  0  0  
6.4001  0  0  0  0  0  0  0  
6.42011  0  0  0  0  0  0  0  
6.44011  0  0  0  0  0  0  0  
6.4601  0  0  0  0  0  0  0  
6.48019  0  0  0  0  0  0  0  
6.5001  0  0  0  0  0  0  0  
6.52008  0  0  0  0  0  0  0  
6.54009  0  0  0  0  0  0  0  
6.56011  0  0  0  0  0  0  0  
6.58011  0  0  0  0  0  0  0  
6.60021  0  0  0  0  0  0  0  
6.62009  0  0  0  0  0  0  0  
6.64019  0  0  0  0  0  0  0  
6.66012  0  0  0  0  0  0  0  
6.68024  0  0  0  0  0  0  0  
6.70011  0  0  0  0  0  0  0  
6.7201  0  0  0  0  0  0  0  
6.74009  0  0  0  0  0  0  0  
6.7601  0  0  0  0  0  0  0  
6.7801  0  0  0  0  0  0  0  
6.80015  0  0  0  0  0  0  0  
6.82011  0  0  0  0  0  0  0  
6.84011  0  0  0  0  0  0  0  
6.86011  0  0  0  0  0  0  0  
6.8801  0  0  0  0  0  0  0  
6.9001  0  0  0  0  0  0  0  
6.92009  0  0  0  0  0  0  0  
6.94009  0  0  0  0  0  0  0  
6.96011  0  0  0  0  0  0  0  
6.9801  0  0  0  0  0  0  0  
7.00011  0  0  0  0  0  0  0  
7.02011  0  0  0  0  0  0  0  
7.04012  0  0  0  0  0  0  0  
7.06012  0  0  0  0  0  0  0  
7.08009  0  0  0  0  0  0  0  
7.1001  0  0  0  0  0  0  0  
7.1201  0  0  0  0  0  0  0  
7.1401  0  0  0  0  0  0  0  
7.1601  0  0  0  0  0  0  0  
7.18008  0  0  0  0  0  0  0  
7.2001  0  0  0  0  0  0  0  
7.22009  0  0  0  0  0  0  0  
7.2401  0  0  0  0  0  0  0  
7.26014  0  0  0  0  0  0  0  
7.28011  0  0  0  0  0  0  0  
7.3001  0  0  0  0  0  0  0  
7.32045  0  0  0  0  0  0  0  
7.34011  0  0  0  0  0  0  0  
7.36013  0  0  0  0  0  0  0  
7.38012  0  0  0  0  0  0  0  
7.40011  0  0  0  0  0  0  0  
7.42011  0  0  0  0  0  0  0  
7.44013  0  0  0  0  0  0  0  
7.46012  0  0  0  0  0  0  0  
7.48011  0  0  0  0  0  0  0  
7.50011  0  0  0  0  0  0  0  
7.52011  0  0  0  0  0  0  0  
7.54011  0  0  0  0  0  0  0  
7.56013  0  0  0  0  0  0  0  
7.58044  0  0  0  0  0  0  0  
7.60011  0  0  0  0  0  0  0  
7.62011  0  0  0  0  0  0  0  
7.64011  0  0  0  0  0  0  0  
7.6601  0  0  0  0  0  0  0  
7.68011  0  0  0  0  0  0  0  
7.70025  0  0  0  0  0  0  0  
7.72009  0  0  0  0  0  0  0  
7.74014  0  0  0  0  0  0  0  
7.7601  0  0  0  0  0  0  0  
7.7801  0  0  0  0  0  0  0  
7.8001  0  0  0  0  0  0  0  
7.8201  0  0  0  0  0  0  0  
7.8401  0  0  0  0  0  0  0  
7.8601  0  0  0  0  0  0  0  
7.88011  0  0  0  0  0  0  0  
7.9001  0  0  0  0  0  0  0  
7.92009  0  0  0  0  0  0  0  
7.94011  0  0  0  0  0  0  0  
7.96011  0  0  0  0  0  0  0  
7.98011  0  0  0  0  0  0  0  
8.00011  0  0  0  0  0  0  0  
8.02013  0  0  0  0  0  0  0  
8.04011  0  0  0  0  0  0  0  
8.06011  0  0  0  0  0  0  0  
8.08012  0  0  0  0  0  0  0  
8.10012  0  0  0  0  0  0  0  
8.12011  0  0  0  0  0  0  0  
8.14011  0  0  0  0  0  0  0  
8.16011  0  0  0  0  0  0  0  
8.18012  0  0  0  0  0  0  0  
8.20008  0  0  0  0  0  0  0  
8.22011  0  0  0  0  0  0  0  
8.24025  0  0  0  0  0  0  0  
8.2601  0  0  0  0  0  0  0  
8.28012  0  0  0  0  0  0  0  
8.3001  0  0  0  0  0  0  0  
8.32011  0  0  0  0  0  0  0  
8.34014  0  0  0  0  0  0  0  
8.36011  0  0  0  0  0  0  0  
8.3802  0  0  0  0  0  0  0  
8.40011  0  0  0  0  0  0  0  
8.42013  0  0  0  0  0  0  0  
8.44015  0  0  0  0  0  0  0  
8.46011  0  0  0  0  0  0  0  
8.48012  0  0  0  0  0  0  0  
8.50009  0  0  0  0  0  0  0  
8.52009  0  0  0  0  0  0  0  
8.54012  0  0  0  0  0  0  0  
8.56011  0  0  0  0  0  0  0  
8.58011  0  0  0  0  0  0  0  
8.60011  0  0  0  0  0  0  0  
8.6201  0  0  0  0  0  0  0  
8.64021  0  0  0  0  0  0  0  
8.6601  0  0  0  0  0  0  0  
8.6801  0  0  0  0  0  0  0  
8.70011  0  0  0  0  0  0  0  
8.72017  0  0  0  0  0  0  0  
8.7401  0  0  0  0  0  0  0  
8.7601  0  0  0  0  0  0  0  
8.78011  0  0  0  0  0  0  0  
8.8001  0  0  0  0  0  0  0  
8.82009  0  0  0  0  0  0  0  
8.84012  0  0  0  0  0  0  0  
8.8601  0  0  0  0  0  0  0  
8.88011  0  0  0  0  0  0  0  
8.90011  0  0  0  0  0  0  0  
8.92013  0  0  0  0  0  0  0  
8.94011  0  0  0  0  0  0  0  
8.96011  0  0  0  0  0  0  0  
8.98009  0  0  0  0  0  0  0  
9.00012  0  0  0  0  0  0  0  
9.02011  0  0  0  0  0  0  0  
9.04011  0  0  0  0  0  0  0  
9.06012  0  0  0  0  0  0  0  
9.08012  0  0  0  0  0  0  0  
9.10011  0  0  0  0  0  0  0  
9.12011  0  0  0  0  0  0  0  
9.1401  0  0  0  0  0  0  0  
9.16013  0  0  0  0  0  0  0  
9.18012  0  0  0  0  0  0  0  
9.20012  0  0  0  0  0  0  0  
9.22012  0  0  0  0  0  0  0  
9.24011  0  0  0  0  0  0  0  
9.26009  0  0  0  0  0  0  0  
9.2801  0  0  0  0  0  0  0  
9.3001  0  0  0  0  0  0  0  
9.3201  0  0  0  0  0  0  0  
9.3401  0  0  0  0  0  0  0  
9.3601  0  0  0  0  0  0  0  
9.38009  0  0  0  0  0  0  0  
9.40021  0  0  0  0  0  0  0  
9.42011  0  0  0  0  0  0  0  
9.44011  0  0  0  0  0  0  0  
9.4602  0  0  0  0  0  0  0  
9.48011  0  0  0  0  0  0  0  
9.50011  0  0  0  0  0  0  0  
9.52012  0  0  0  0  0  0  0  
9.54009  0  0  0  0  0  0  0  
9.56028  0  0  0  0  0  0  0  
9.58018  0  0  0  0  0  0  0  
9.60012  0  0  0  0  0  0  0  
9.62012  0  0  0  0  0  0  0  
9.64011  0  0  0  0  0  0  0  
9.6601  0  0  0  0  0  0  0  
9.68012  0  0  0  0  0  0  0  
9.70011  0  0  0  0  0  0  0  
9.72009  0  0  0  0  0  0  0  
9.7401  0  0  0  0  0  0  0  
9.76011  0  0  0  0  0  0  0  
9.7801  0  0  0  0  0  0  0  
9.80021  0  0  0  0  0  0  0  
9.8201  0  0  0  0  0  0  0  
9.84014  0  0  0  0  0  0  0  
9.86012  0  0  0  0  0  0  0  
9.8801  0  0  0  0  0  0  0  
9.90011  0  0  0  0  0  0  0  
9.9201  0  0  0  0  0  0  0  
9.9401  0  0  0  0  0  0  0  
9.96009  0  0  0  0  0  0  0  
9.98011  0  0  0  0  0  0  0  
10.0001  0  0  0  0  0  0  0  
10.0201  0  0  0  0  0  0  0  
10.0401  0  0  0  0  0  0  0  
10.0602  0  0  0  0  0  0  0  
10.0801  0  0  0  0  0  0  0  
10.1001  0  0  0  0  0  0  0  
10.1201  0  0  0  0  0  0  0  
10.1401  0  0  0  0  0  0  0  
10.1601  0  0  0  0  0  0  0  
10.1801  0  0  0  0  0  0  0  
10.2001  0  0  0  0  0  0  0  
10.2201  0  0  0  0  0  0  0  
10.2401  0  0  0  0  0  0  0  
10.2601  0  0  0  0  0  0  0  
10.2801  0  0  0  0  0  0  0  
10.3001  0  0  0  0  0  0  0  
10.3201  0  0  0  0  0  0  0  
10.3401  0  0  0  0  0  0  0  
10.3601  0  0  0  0  0  0  0  
10.3801  0  0  0  0  0  0  0  
10.4001  0  0  0  0  0  0  0  
10.4201  0  0  0  0  0  0  0  
10.4401  0  0  0  0  0  0  0  
10.4601  0  0  0  0  0  0  0  
10.4801  0  0  0  0  0  0  0  
10.5001  0  0  0  0  0  0  0  
10.5201  0  0  0  0  0  0  0  
10.5401  0  0  0  0  0  0  0  
10.5601  0  0  0  0  0  0  0  
10.5801  0  0  0  0  0  0  0  
10.6001  0  0  0  0  0  0  0  
10.6201  0  0  0  0  0  0  0  
10.6402  0  0  0  0  0  0  0  
10.6601  0  0  0  0  0  0  0  
10.6801  0  0  0  0  0  0  0  
10.7001  0  0  0  0  0  0  0  
10.7201  0  0  0  0  0  0  0  
10.7401  0  0  0  0  0  0  0  
10.7601  0  0  0  0  0  0  0  
10.7801  0  0  0  0  0  0  0  
10.8001  0  0  0  0  0  0  0  
10.8201  0  0  0  0  0  0  0  
10.8401  0  0  0  0  0  0  0  
10.8601  0  0  0  0  0  0  0  
10.8801  0  0  0  0  0  0  0  
10.9001  0  0  0  0  0  0  0  
10.9201  0  0  0  0  0  0  0  
10.9401  0  0  0  0  0  0  0  
10.9601  0  0  0  0  0  0  0  
10.9801  0  0  0  0  0  0  0  
11.0001  0  0  0  0  0  0  0  
11.0201  0  0  0  0  0  0  0  
11.0401  0  0  0  0  0  0  0  
11.0601  0  0  0  0  0  0  0  
11.0801  0  0  0  0  0  0  0  
11.1001  0  0  0  0  0  0  0  
11.1201  0  0  0  0  0  0  0  
11.1401  0  0  0  0  0  0  0  
11.1601  0  0  0  0  0  0  0  
11.1801  0  0  0  0  0  0  0  
11.2003  0  0  0  0  0  0  0  
11.2201  0  0  0  0  0  0  0  
11.2401  0  0  0  0  0  0  0  
11.2601  0  0  0  0  0  0  0  
11.2801  0  0  0  0  0  0  0  
11.3001  0  0  0  0  0  0  0  
11.3202  0  0  0  0  0  0  0  
11.3401  0  0  0  0  0  0  0  
11.3601  0  0  0  0  0  0  0  
11.3801  0  0  0  0  0  0  0  
11.4001  0  0  0  0  0  0  0  
11.4201  0  0  0  0  0  0  0  
11.4401  0  0  0  0  0  0  0  
11.4601  0  0  0  0  0  0  0  
11.4801  0  0  0  0  0  0  0  
11.5001  0  0  0  0  0  0  0  
11.5201  0  0  0  0  0  0  0  
11.5407  0  0  0  0  0  0  0  
11.5601  0  0  0  0  0  0  0  
11.5801  0  0  0  0  0  0  0  
11.6001  0  0  0  0  0  0  0  
11.6201  0  0  0  0  0  0  0  
11.6401  0  0  0  0  0  0  0  
11.6601  0  0  0  0  0  0  0  
11.6801  0  0  0  0  0  0  0  
11.7001  0  0  0  0  0  0  0  
11.7201  0  0  0  0  0  0  0  
11.7401  0  0  0  0  0  0  0  
11.7601  0  0  0  0  0  0  0  
11.7801  0  0  0  0  0  0  0  
11.8001  0  0  0  0  0  0  0  
11.8201  0  0  0  0  0  0  0  
11.8401  0  0  0  0  0  0  0  
11.8601  0  0  0  0  0  0  0  
11.8801  0  0  0  0  0  0  0  
11.9001  0  0  0  0  0  0  0  
11.9201  0  0  0  0  0  0  0  
11.9401  0  0  0  0  0  0  0  
11.9601  0  0  0  0  0  0  0  
11.9801  0  0  0  0  0  0  0  
12.0002  0  0  0  0  0  0  0  
12.0203  0  0  0  0  0  0  0  
12.0401  0  0  0  0  0  0  0  
12.0601  0  0  0  0  0  0  0  
12.0801  0  0  0  0  0  0  0  
12.1001  0  0  0  0  0  0  0  
12.1201  0  0  0  0  0  0  0  
12.1401  0  0  0  0  0  0  0  
12.1601  0  0  0  0  0  0  0  
12.1801  0  0  0  0  0  0  0  
12.2001  0  0  0  0  0  0  0  
12.2201  0  0  0  0  0  0  0  
12.2401  0  0  0  0  0  0  0  
12.2604  0  0  0  0  0  0  0  
12.2801  0  0  0  0  0  0  0  
12.3001  0  0  0  0  0  0  0  
12.3201  0  0  0  0  0  0  0  
12.3401  0  0  0  0  0  0  0  
12.3601  0  0  0  0  0  0  0  
12.3801  0  0  0  0  0  0  0  
12.4001  0  0  0  0  0  0  0  
12.4201  0  0  0  0  0  0  0  
12.4401  0  0  0  0  0  0  0  
12.4601  0  0  0  0  0  0  0  
12.4801  0  0  0  0  0  0  0  
12.5001  0  0  0  0  0  0  0  
12.5201  0  0  0  0  0  0  0  
12.5402  0  0  0  0  0  0  0  
12.5601  0  0  0  0  0  0  0  
12.5801  0  0  0  0  0  0  0  
12.6001  0  0  0  0  0  0  0  
12.6201  0  0  0  0  0  0  0  
12.6401  0  0  0  0  0  0  0  
12.6601  0  0  0  0  0  0  0  
12.6801  0  0  0  0  0  0  0  
12.7001  0  0  0  0  0  0  0  
12.7201  0  0  0  0  0  0  0  
12.7401  0  0  0  0  0  0  0  
12.7601  0  0  0  0  0  0  0  
12.7801  0  0  0  0  0  0  0  
12.8001  0  0  0  0  0  0  0  
12.8201  0  0  0  0  0  0  0  
12.8401  0  0  0  0  0  0  0  
12.8601  0  0  0  0  0  0  0  
12.8801  0  0  0  0  0  0  0  
12.9001  0  0  0  0  0  0  0  
12.9201  0  0  0  0  0  0  0  
12.9401  0  0  0  0  0  0  0  
12.9601  0  0  0  0  0  0  0  
12.9801  0  0  0  0  0  0  0  
13.0001  0  0  0  0  0  0  0  
13.0201  0  0  0  0  0  0  0  
13.0401  0  0  0  0  0  0  0  
13.0601  0  0  0  0  0  0  0  
13.0801  0  0  0  0  0  0  0  
13.1001  0  0  0  0  0  0  0  
13.1201  0  0  0  0  0  0  0  
13.1403  0  0  0  0  0  0  0  
13.1601  0  0  0  0  0  0  0  
13.1801  0  0  0  0  0  0  0  
13.2001  0  0  0  0  0  0  0  
13.2201  0  0  0  0  0  0  0  
13.2401  0  0  0  0  0  0  0  
13.2601  0  0  0  0  0  0  0  
13.2801  0  0  0  0  0  0  0  
13.3001  0  0  0  0  0  0  0  
13.3201  0  0  0  0  0  0  0  
13.3401  0  0  0  0  0  0  0  
13.3601  0  0  0  0  0  0  0  
13.3801  0  0  0  0  0  0  0  
13.4001  0  0  0  0  0  0  0  
13.4201  0  0  0  0  0  0  0  
13.4401  0  0  0  0  0  0  0  
13.4601  0  0  0  0  0  0  0  
13.4801  0  0  0  0  0  0  0  
13.5001  0  0  0  0  0  0  0  
13.5201  0  0  0  0  0  0  0  
13.5401  0  0  0  0  0  0  0  
13.5601  0  0  0  0  0  0  0  
13.5801  0  0  0  0  0  0  0  
13.6001  0  0  0  0  0  0  0  
13.6201  0  0  0  0  0  0  0  
13.6401  0  0  0  0  0  0  0  
13.6601  0  0  0  0  0  0  0  
13.6801  0  0  0  0  0  0  0  
13.7001  0  0  0  0  0  0  0  
13.7201  0  0  0  0  0  0  0  
13.7401  0  0  0  0  0  0  0  
13.7601  0  0  0  0  0  0  0  
13.7801  0  0  0  0  0  0  0  
13.8001  0  0  0  0  0  0  0  
13.8201  0  0  0  0  0  0  0  
13.8401  0  0  0  0  0  0  0  
