 Time  pos_drone.x  pos_drone.y  pos_drone.z  vel_drone.x  vel_drone.y  vel_drone.z  yaw_laser 
1.06009  0  0  0  0  0  0  0  
1.0801  0  0  0  0  0  0  0  
1.1001  0  0  0  0  0  0  0  
1.12009  0  0  0  0  0  0  0  
1.14011  0  0  0  0  0  0  0  
1.1601  0  0  0  0  0  0  0  
1.18009  0  0  0  0  0  0  0  
1.20009  0  0  0  0  0  0  0  
1.22012  0  0  0  0  0  0  0  
1.24013  0  0  0  0  0  0  0  
1.2601  0  0  0  0  0  0  0  
1.28011  0  0  0  0  0  0  0  
1.30011  0  0  0  0  0  0  0  
1.32011  0  0  0  0  0  0  0  
1.34011  0  0  0  0  0  0  0  
1.3601  0  0  0  0  0  0  0  
1.38014  0  0  0  0  0  0  0  
1.40011  0  0  0  0  0  0  0  
1.42012  0  0  0  0  0  0  0  
1.44011  0  0  0  0  0  0  0  
1.46008  0  0  0  0  0  0  0  
1.48009  0  0  0  0  0  0  0  
1.50009  0  0  0  0  0  0  0  
1.52009  0  0  0  0  0  0  0  
1.5401  0  0  0  0  0  0  0  
1.56012  0  0  0  0  0  0  0  
1.58013  0  0  0  0  0  0  0  
1.60009  0  0  0  0  0  0  0  
1.62009  0  0  0  0  0  0  0  
1.64009  0  0  0  0  0  0  0  
1.66011  0  0  0  0  0  0  0  
1.6801  0  0  0  0  0  0  0  
1.7001  0  0  0  0  0  0  0  
1.7201  0  0  0  0  0  0  0  
1.74009  0  0  0  0  0  0  0  
1.76008  0  0  0  0  0  0  0  
1.78009  0  0  0  0  0  0  0  
1.80008  0  0  0  0  0  0  0  
1.8201  0  0  0  0  0  0  0  
1.84011  0  0  0  0  0  0  0  
1.86008  0  0  0  0  0  0  0  
1.88011  0  0  0  0  0  0  0  
1.90009  0  0  0  0  0  0  0  
1.92009  0  0  0  0  0  0  0  
1.94009  0  0  0  0  0  0  0  
1.96009  0  0  0  0  0  0  0  
1.98011  0  0  0  0  0  0  0  
2.00012  0  0  0  0  0  0  0  
2.02011  0  0  0  0  0  0  0  
2.04011  0  0  0  0  0  0  0  
2.06012  0  0  0  0  0  0  0  
2.08009  0  0  0  0  0  0  0  
2.10011  0  0  0  0  0  0  0  
2.12011  0  0  0  0  0  0  0  
2.14011  0  0  0  0  0  0  0  
2.16012  0  0  0  0  0  0  0  
2.1801  0  0  0  0  0  0  0  
2.20009  0  0  0  0  0  0  0  
2.2206  0  0  0  0  0  0  0  
2.24012  0  0  0  0  0  0  0  
2.26014  0  0  0  0  0  0  0  
2.2801  0  0  0  0  0  0  0  
2.30009  0  0  0  0  0  0  0  
2.3201  0  0  0  0  0  0  0  
2.3401  0  0  0  0  0  0  0  
2.36008  0  0  0  0  0  0  0  
2.38008  0  0  0  0  0  0  0  
2.40007  0  0  0  0  0  0  0  
2.42007  0  0  0  0  0  0  0  
2.44007  0  0  0  0  0  0  0  
2.46007  0  0  0  0  0  0  0  
2.48007  0  0  0  0  0  0  0  
2.50007  0  0  0  0  0  0  0  
2.52009  0  0  0  0  0  0  0  
2.54009  0  0  0  0  0  0  0  
2.56009  0  0  0  0  0  0  0  
2.58009  0  0  0  0  0  0  0  
2.60009  0  0  0  0  0  0  0  
2.6201  0  0  0  0  0  0  0  
2.64009  0  0  0  0  0  0  0  
2.6601  0  0  0  0  0  0  0  
2.68009  0  0  0  0  0  0  0  
2.70008  0  0  0  0  0  0  0  
2.72009  0  0  0  0  0  0  0  
2.74009  0  0  0  0  0  0  0  
2.76008  0  0  0  0  0  0  0  
2.78008  0  0  0  0  0  0  0  
2.80008  0  0  0  0  0  0  0  
2.82008  0  0  0  0  0  0  0  
2.84009  0  0  0  0  0  0  0  
2.86009  0  0  0  0  0  0  0  
2.88009  0  0  0  0  0  0  0  
2.9001  0  0  0  0  0  0  0  
2.92009  0  0  0  0  0  0  0  
2.94009  0  0  0  0  0  0  0  
2.96009  0  0  0  0  0  0  0  
2.98009  0  0  0  0  0  0  0  
3.00009  0  0  0  0  0  0  0  
3.02009  0  0  0  0  0  0  0  
3.04009  0  0  0  0  0  0  0  
3.06009  0  0  0  0  0  0  0  
3.08009  0  0  0  0  0  0  0  
3.10009  0  0  0  0  0  0  0  
3.12008  0  0  0  0  0  0  0  
3.14009  0  0  0  0  0  0  0  
3.16009  0  0  0  0  0  0  0  
3.18009  0  0  0  0  0  0  0  
3.20009  0  0  0  0  0  0  0  
3.22009  0  0  0  0  0  0  0  
3.24009  0  0  0  0  0  0  0  
3.26013  0  0  0  0  0  0  0  
3.28009  0  0  0  0  0  0  0  
3.30011  0  0  0  0  0  0  0  
3.32009  0  0  0  0  0  0  0  
3.34009  0  0  0  0  0  0  0  
3.36009  0  0  0  0  0  0  0  
3.3801  0  0  0  0  0  0  0  
3.40009  0  0  0  0  0  0  0  
3.4201  0  0  0  0  0  0  0  
3.4401  0  0  0  0  0  0  0  
3.4601  0  0  0  0  0  0  0  
3.48009  0  0  0  0  0  0  0  
3.5001  0  0  0  0  0  0  0  
3.52009  0  0  0  0  0  0  0  
3.54009  0  0  0  0  0  0  0  
3.56009  0  0  0  0  0  0  0  
3.58009  0  0  0  0  0  0  0  
3.60008  0  0  0  0  0  0  0  
