 Time  pos_drone.x  pos_drone.y  pos_drone.z  vel_drone.x  vel_drone.y  vel_drone.z  yaw_laser 
5.08012  0  0  0  0  0  0  0  
5.10009  0  0  0  0  0  0  0  
5.12011  0  0  0  0  0  0  0  
5.14008  0  0  0  0  0  0  0  
5.16009  0  0  0  0  0  0  0  
5.18009  0  0  0  0  0  0  0  
5.2001  0  0  0  0  0  0  0  
5.2201  0  0  0  0  0  0  0  
5.24008  0  0  0  0  0  0  0  
5.26009  0  0  0  0  0  0  0  
5.2801  0  0  0  0  0  0  0  
5.30009  0  0  0  0  0  0  0  
5.3201  0  0  0  0  0  0  0  
5.34009  0  0  0  0  0  0  0  
5.3601  0  0  0  0  0  0  0  
5.38009  0  0  0  0  0  0  0  
5.4001  0  0  0  0  0  0  0  
5.4201  0  0  0  0  0  0  0  
5.44009  0  0  0  0  0  0  0  
5.46009  0  0  0  0  0  0  0  
5.48011  0  0  0  0  0  0  0  
5.5001  0  0  0  0  0  0  0  
5.5201  0  0  0  0  0  0  0  
5.54025  0  0  0  0  0  0  0  
5.56014  0  0  0  0  0  0  0  
5.5801  0  0  0  0  0  0  0  
5.6001  0  0  0  0  0  0  0  
5.6201  0  0  0  0  0  0  0  
5.6401  0  0  0  0  0  0  0  
5.6601  0  0  0  0  0  0  0  
5.6801  0  0  0  0  0  0  0  
5.70009  0  0  0  0  0  0  0  
5.72009  0  0  0  0  0  0  0  
5.7401  0  0  0  0  0  0  0  
5.76009  0  0  0  0  0  0  0  
5.78011  0  0  0  0  0  0  0  
5.8001  0  0  0  0  0  0  0  
5.8201  0  0  0  0  0  0  0  
5.8401  0  0  0  0  0  0  0  
5.8601  0  0  0  0  0  0  0  
5.88009  0  0  0  0  0  0  0  
5.9001  0  0  0  0  0  0  0  
5.9201  0  0  0  0  0  0  0  
5.94011  0  0  0  0  0  0  0  
5.9601  0  0  0  0  0  0  0  
5.98009  0  0  0  0  0  0  0  
6.00009  0  0  0  0  0  0  0  
6.0201  0  0  0  0  0  0  0  
6.04009  0  0  0  0  0  0  0  
6.0601  0  0  0  0  0  0  0  
6.0801  0  0  0  0  0  0  0  
6.10009  0  0  0  0  0  0  0  
6.12009  0  0  0  0  0  0  0  
6.1401  0  0  0  0  0  0  0  
6.16011  0  0  0  0  0  0  0  
6.1801  0  0  0  0  0  0  0  
6.20011  0  0  0  0  0  0  0  
6.2201  0  0  0  0  0  0  0  
6.2401  0  0  0  0  0  0  0  
6.2601  0  0  0  0  0  0  0  
6.2801  0  0  0  0  0  0  0  
6.30009  0  0  0  0  0  0  0  
6.3201  0  0  0  0  0  0  0  
6.3401  0  0  0  0  0  0  0  
6.36009  0  0  0  0  0  0  0  
6.38009  0  0  0  0  0  0  0  
6.4001  0  0  0  0  0  0  0  
6.42011  0  0  0  0  0  0  0  
6.44009  0  0  0  0  0  0  0  
6.46009  0  0  0  0  0  0  0  
6.48019  0  0  0  0  0  0  0  
6.5001  0  0  0  0  0  0  0  
6.52011  0  0  0  0  0  0  0  
6.5401  0  0  0  0  0  0  0  
6.56009  0  0  0  0  0  0  0  
6.5801  0  0  0  0  0  0  0  
6.6001  0  0  0  0  0  0  0  
6.6201  0  0  0  0  0  0  0  
6.6401  0  0  0  0  0  0  0  
6.66011  0  0  0  0  0  0  0  
6.68011  0  0  0  0  0  0  0  
6.7001  0  0  0  0  0  0  0  
6.7201  0  0  0  0  0  0  0  
6.74009  0  0  0  0  0  0  0  
6.76009  0  0  0  0  0  0  0  
6.7801  0  0  0  0  0  0  0  
6.80009  0  0  0  0  0  0  0  
6.8201  0  0  0  0  0  0  0  
6.8401  0  0  0  0  0  0  0  
6.86009  0  0  0  0  0  0  0  
6.8801  0  0  0  0  0  0  0  
6.90009  0  0  0  0  0  0  0  
6.9201  0  0  0  0  0  0  0  
6.94009  0  0  0  0  0  0  0  
6.96009  0  0  0  0  0  0  0  
6.98009  0  0  0  0  0  0  0  
7.00009  0  0  0  0  0  0  0  
7.02011  0  0  0  0  0  0  0  
7.04009  0  0  0  0  0  0  0  
7.0601  0  0  0  0  0  0  0  
7.08011  0  0  0  0  0  0  0  
7.10009  0  0  0  0  0  0  0  
7.1201  0  0  0  0  0  0  0  
7.14009  0  0  0  0  0  0  0  
7.16011  0  0  0  0  0  0  0  
7.1801  0  0  0  0  0  0  0  
7.2001  0  0  0  0  0  0  0  
7.2201  0  0  0  0  0  0  0  
7.2401  0  0  0  0  0  0  0  
7.26013  0  0  0  0  0  0  0  
7.28009  0  0  0  0  0  0  0  
7.30011  0  0  0  0  0  0  0  
7.32074  0  0  0  0  0  0  0  
7.3401  0  0  0  0  0  0  0  
7.36009  0  0  0  0  0  0  0  
7.3801  0  0  0  0  0  0  0  
7.40014  0  0  0  0  0  0  0  
7.4201  0  0  0  0  0  0  0  
7.4401  0  0  0  0  0  0  0  
7.4601  0  0  0  0  0  0  0  
7.48009  0  0  0  0  0  0  0  
7.50009  0  0  0  0  0  0  0  
7.52009  0  0  0  0  0  0  0  
7.5401  0  0  0  0  0  0  0  
7.56009  0  0  0  0  0  0  0  
7.5801  0  0  0  0  0  0  0  
7.60009  0  0  0  0  0  0  0  
7.62011  0  0  0  0  0  0  0  
7.6401  0  0  0  0  0  0  0  
7.66009  0  0  0  0  0  0  0  
7.68011  0  0  0  0  0  0  0  
7.7001  0  0  0  0  0  0  0  
7.7201  0  0  0  0  0  0  0  
7.7401  0  0  0  0  0  0  0  
7.76012  0  0  0  0  0  0  0  
7.7801  0  0  0  0  0  0  0  
7.8001  0  0  0  0  0  0  0  
7.82009  0  0  0  0  0  0  0  
7.84009  0  0  0  0  0  0  0  
7.86009  0  0  0  0  0  0  0  
7.8801  0  0  0  0  0  0  0  
7.9001  0  0  0  0  0  0  0  
7.92011  0  0  0  0  0  0  0  
7.94009  0  0  0  0  0  0  0  
7.96009  0  0  0  0  0  0  0  
7.9801  0  0  0  0  0  0  0  
8.0001  0  0  0  0  0  0  0  
8.02018  0  0  0  0  0  0  0  
8.0401  0  0  0  0  0  0  0  
8.0601  0  0  0  0  0  0  0  
8.08027  0  0  0  0  0  0  0  
8.10009  0  0  0  0  0  0  0  
8.12011  0  0  0  0  0  0  0  
8.1401  0  0  0  0  0  0  0  
8.1601  0  0  0  0  0  0  0  
8.18009  0  0  0  0  0  0  0  
8.2001  0  0  0  0  0  0  0  
8.2201  0  0  0  0  0  0  0  
8.24011  0  0  0  0  0  0  0  
8.2601  0  0  0  0  0  0  0  
8.2801  0  0  0  0  0  0  0  
8.30009  0  0  0  0  0  0  0  
8.32009  0  0  0  0  0  0  0  
8.3401  0  0  0  0  0  0  0  
8.3601  0  0  0  0  0  0  0  
8.3801  0  0  0  0  0  0  0  
8.40009  0  0  0  0  0  0  0  
8.42009  0  0  0  0  0  0  0  
8.44011  0  0  0  0  0  0  0  
8.46009  0  0  0  0  0  0  0  
8.48009  0  0  0  0  0  0  0  
8.50011  0  0  0  0  0  0  0  
8.5201  0  0  0  0  0  0  0  
8.54011  0  0  0  0  0  0  0  
8.56009  0  0  0  0  0  0  0  
8.5801  0  0  0  0  0  0  0  
8.6001  0  0  0  0  0  0  0  
8.62013  0  0  0  0  0  0  0  
8.6401  0  0  0  0  0  0  0  
8.6601  0  0  0  0  0  0  0  
8.6801  0  0  0  0  0  0  0  
8.7001  0  0  0  0  0  0  0  
8.72009  0  0  0  0  0  0  0  
8.74009  0  0  0  0  0  0  0  
8.76011  0  0  0  0  0  0  0  
8.7801  0  0  0  0  0  0  0  
8.80011  0  0  0  0  0  0  0  
8.8201  0  0  0  0  0  0  0  
8.8401  0  0  0  0  0  0  0  
8.86011  0  0  0  0  0  0  0  
8.8801  0  0  0  0  0  0  0  
8.90009  0  0  0  0  0  0  0  
8.92009  0  0  0  0  0  0  0  
8.9401  0  0  0  0  0  0  0  
8.96009  0  0  0  0  0  0  0  
8.98009  0  0  0  0  0  0  0  
9.00009  0  0  0  0  0  0  0  
9.02012  0  0  0  0  0  0  0  
9.0401  0  0  0  0  0  0  0  
9.0601  0  0  0  0  0  0  0  
9.0801  0  0  0  0  0  0  0  
9.10011  0  0  0  0  0  0  0  
9.1201  0  0  0  0  0  0  0  
9.14011  0  0  0  0  0  0  0  
9.1601  0  0  0  0  0  0  0  
9.1807  0  0  0  0  0  0  0  
9.20011  0  0  0  0  0  0  0  
9.22011  0  0  0  0  0  0  0  
9.2401  0  0  0  0  0  0  0  
9.2601  0  0  0  0  0  0  0  
9.28011  0  0  0  0  0  0  0  
9.30011  0  0  0  0  0  0  0  
9.3201  0  0  0  0  0  0  0  
9.34009  0  0  0  0  0  0  0  
9.36022  0  0  0  0  0  0  0  
9.3801  0  0  0  0  0  0  0  
9.4001  0  0  0  0  0  0  0  
9.42021  0  0  0  0  0  0  0  
9.4401  0  0  0  0  0  0  0  
9.46009  0  0  0  0  0  0  0  
9.48011  0  0  0  0  0  0  0  
9.5001  0  0  0  0  0  0  0  
9.5201  0  0  0  0  0  0  0  
9.5401  0  0  0  0  0  0  0  
9.5601  0  0  0  0  0  0  0  
9.58011  0  0  0  0  0  0  0  
9.60009  0  0  0  0  0  0  0  
9.6201  0  0  0  0  0  0  0  
9.64009  0  0  0  0  0  0  0  
9.66009  0  0  0  0  0  0  0  
9.6801  0  0  0  0  0  0  0  
9.7001  0  0  0  0  0  0  0  
9.72011  0  0  0  0  0  0  0  
9.74009  0  0  0  0  0  0  0  
9.76009  0  0  0  0  0  0  0  
9.7801  0  0  0  0  0  0  0  
9.80009  0  0  0  0  0  0  0  
9.82009  0  0  0  0  0  0  0  
9.8401  0  0  0  0  0  0  0  
9.86009  0  0  0  0  0  0  0  
9.88009  0  0  0  0  0  0  0  
9.90008  0  0  0  0  0  0  0  
9.92007  0  0  0  0  0  0  0  
9.94007  0  0  0  0  0  0  0  
9.96011  0  0  0  0  0  0  0  
9.98007  0  0  0  0  0  0  0  
10.0001  0  0  0  0  0  0  0  
10.0201  0  0  0  0  0  0  0  
10.0401  0  0  0  0  0  0  0  
10.0601  0  0  0  0  0  0  0  
10.0804  0  0  0  0  0  0  0  
10.1001  0  0  0  0  0  0  0  
10.1201  0  0  0  0  0  0  0  
10.1401  0  0  0  0  0  0  0  
10.1601  0  0  0  0  0  0  0  
10.1801  0  0  0  0  0  0  0  
10.2001  0  0  0  0  0  0  0  
10.2201  0  0  0  0  0  0  0  
10.2401  0  0  0  0  0  0  0  
10.2601  0  0  0  0  0  0  0  
10.2802  0  0  0  0  0  0  0  
10.3001  0  0  0  0  0  0  0  
10.3201  0  0  0  0  0  0  0  
10.3401  0  0  0  0  0  0  0  
10.3601  0  0  0  0  0  0  0  
10.3801  0  0  0  0  0  0  0  
10.4001  0  0  0  0  0  0  0  
10.4201  0  0  0  0  0  0  0  
10.4401  0  0  0  0  0  0  0  
10.4601  0  0  0  0  0  0  0  
10.4801  0  0  0  0  0  0  0  
10.5001  0  0  0  0  0  0  0  
10.5201  0  0  0  0  0  0  0  
10.5401  0  0  0  0  0  0  0  
10.5601  0  0  0  0  0  0  0  
10.5801  0  0  0  0  0  0  0  
10.6002  0  0  0  0  0  0  0  
10.6201  0  0  0  0  0  0  0  
10.6402  0  0  0  0  0  0  0  
10.6601  0  0  0  0  0  0  0  
10.6801  0  0  0  0  0  0  0  
10.7001  0  0  0  0  0  0  0  
10.7201  0  0  0  0  0  0  0  
10.7401  0  0  0  0  0  0  0  
10.76  0  0  0  0  0  0  0  
10.7801  0  0  0  0  0  0  0  
10.8001  0  0  0  0  0  0  0  
10.8201  0  0  0  0  0  0  0  
10.8401  0  0  0  0  0  0  0  
10.8602  0  0  0  0  0  0  0  
10.8801  0  0  0  0  0  0  0  
10.9002  0  0  0  0  0  0  0  
10.9201  0  0  0  0  0  0  0  
10.9401  0  0  0  0  0  0  0  
10.9601  0  0  0  0  0  0  0  
10.9801  0  0  0  0  0  0  0  
11.0001  0  0  0  0  0  0  0  
11.0201  0  0  0  0  0  0  0  
11.0401  0  0  0  0  0  0  0  
11.0601  0  0  0  0  0  0  0  
11.0801  0  0  0  0  0  0  0  
11.1001  0  0  0  0  0  0  0  
11.1201  0  0  0  0  0  0  0  
11.1401  0  0  0  0  0  0  0  
11.1601  0  0  0  0  0  0  0  
11.1801  0  0  0  0  0  0  0  
11.2001  0  0  0  0  0  0  0  
11.2201  0  0  0  0  0  0  0  
11.2401  0  0  0  0  0  0  0  
11.2602  0  0  0  0  0  0  0  
11.2801  0  0  0  0  0  0  0  
11.3001  0  0  0  0  0  0  0  
11.3201  0  0  0  0  0  0  0  
11.3401  0  0  0  0  0  0  0  
11.3601  0  0  0  0  0  0  0  
11.3801  0  0  0  0  0  0  0  
11.4001  0  0  0  0  0  0  0  
11.4201  0  0  0  0  0  0  0  
11.4401  0  0  0  0  0  0  0  
11.4601  0  0  0  0  0  0  0  
11.4801  0  0  0  0  0  0  0  
11.5003  0  0  0  0  0  0  0  
11.5201  0  0  0  0  0  0  0  
11.5401  0  0  0  0  0  0  0  
11.5601  0  0  0  0  0  0  0  
11.5801  0  0  0  0  0  0  0  
11.6001  0  0  0  0  0  0  0  
11.6201  0  0  0  0  0  0  0  
11.6402  0  0  0  0  0  0  0  
11.6601  0  0  0  0  0  0  0  
11.6802  0  0  0  0  0  0  0  
11.7001  0  0  0  0  0  0  0  
11.7201  0  0  0  0  0  0  0  
11.7401  0  0  0  0  0  0  0  
11.7601  0  0  0  0  0  0  0  
11.7801  0  0  0  0  0  0  0  
11.8001  0  0  0  0  0  0  0  
11.8201  0  0  0  0  0  0  0  
11.8401  0  0  0  0  0  0  0  
11.8601  0  0  0  0  0  0  0  
11.8801  0  0  0  0  0  0  0  
11.9001  0  0  0  0  0  0  0  
11.9201  0  0  0  0  0  0  0  
11.9401  0  0  0  0  0  0  0  
11.9601  0  0  0  0  0  0  0  
11.9801  0  0  0  0  0  0  0  
12.0001  0  0  0  0  0  0  0  
12.0201  0  0  0  0  0  0  0  
12.0401  0  0  0  0  0  0  0  
12.0601  0  0  0  0  0  0  0  
12.0801  0  0  0  0  0  0  0  
12.1001  0  0  0  0  0  0  0  
12.1201  0  0  0  0  0  0  0  
12.1401  0  0  0  0  0  0  0  
12.1601  0  0  0  0  0  0  0  
12.1801  0  0  0  0  0  0  0  
12.2001  0  0  0  0  0  0  0  
12.2201  0  0  0  0  0  0  0  
12.2401  0  0  0  0  0  0  0  
12.2601  0  0  0  0  0  0  0  
12.2801  0  0  0  0  0  0  0  
12.3001  0  0  0  0  0  0  0  
12.3201  0  0  0  0  0  0  0  
12.3401  0  0  0  0  0  0  0  
12.3601  0  0  0  0  0  0  0  
12.3801  0  0  0  0  0  0  0  
12.4001  0  0  0  0  0  0  0  
12.4201  0  0  0  0  0  0  0  
12.4401  0  0  0  0  0  0  0  
12.4601  0  0  0  0  0  0  0  
12.4801  0  0  0  0  0  0  0  
12.5001  0  0  0  0  0  0  0  
12.5201  0  0  0  0  0  0  0  
12.5401  0  0  0  0  0  0  0  
12.5601  0  0  0  0  0  0  0  
12.5801  0  0  0  0  0  0  0  
12.6001  0  0  0  0  0  0  0  
12.6201  0  0  0  0  0  0  0  
12.6401  0  0  0  0  0  0  0  
12.6601  0  0  0  0  0  0  0  
12.6801  0  0  0  0  0  0  0  
12.7001  0  0  0  0  0  0  0  
12.7201  0  0  0  0  0  0  0  
12.7401  0  0  0  0  0  0  0  
12.7601  0  0  0  0  0  0  0  
12.7801  0  0  0  0  0  0  0  
12.8001  0  0  0  0  0  0  0  
12.8201  0  0  0  0  0  0  0  
12.8401  0  0  0  0  0  0  0  
12.8601  0  0  0  0  0  0  0  
12.8801  0  0  0  0  0  0  0  
12.9001  0  0  0  0  0  0  0  
12.9201  0  0  0  0  0  0  0  
12.9401  0  0  0  0  0  0  0  
12.9601  0  0  0  0  0  0  0  
12.9801  0  0  0  0  0  0  0  
13.0001  0  0  0  0  0  0  0  
13.0201  0  0  0  0  0  0  0  
13.0401  0  0  0  0  0  0  0  
13.0601  0  0  0  0  0  0  0  
13.0801  0  0  0  0  0  0  0  
13.1001  0  0  0  0  0  0  0  
13.1201  0  0  0  0  0  0  0  
13.1401  0  0  0  0  0  0  0  
13.1601  0  0  0  0  0  0  0  
13.1801  0  0  0  0  0  0  0  
13.2001  0  0  0  0  0  0  0  
13.2201  0  0  0  0  0  0  0  
13.2401  0  0  0  0  0  0  0  
13.2601  0  0  0  0  0  0  0  
13.2801  0  0  0  0  0  0  0  
13.3001  0  0  0  0  0  0  0  
13.3201  0  0  0  0  0  0  0  
13.3401  0  0  0  0  0  0  0  
13.3601  0  0  0  0  0  0  0  
13.3801  0  0  0  0  0  0  0  
13.4001  0  0  0  0  0  0  0  
13.4201  0  0  0  0  0  0  0  
13.4401  0  0  0  0  0  0  0  
13.4601  0  0  0  0  0  0  0  
13.4801  0  0  0  0  0  0  0  
13.5001  0  0  0  0  0  0  0  
13.5201  0  0  0  0  0  0  0  
13.5401  0  0  0  0  0  0  0  
13.5601  0  0  0  0  0  0  0  
13.5801  0  0  0  0  0  0  0  
13.6001  0  0  0  0  0  0  0  
13.6201  0  0  0  0  0  0  0  
13.6401  0  0  0  0  0  0  0  
13.6601  0  0  0  0  0  0  0  
13.6801  0  0  0  0  0  0  0  
13.7001  0  0  0  0  0  0  0  
13.7201  0  0  0  0  0  0  0  
13.7401  0  0  0  0  0  0  0  
13.7601  0  0  0  0  0  0  0  
13.7801  0  0  0  0  0  0  0  
13.8001  0  0  0  0  0  0  0  
13.8201  0  0  0  0  0  0  0  
13.8401  0  0  0  0  0  0  0  
